CGRA-FEUP/LICENSE,ASCII text,1068,rw,2019-04-03T16:53:56,2019-03-31T16:14:36,61263b3fb1657c37e88eb9fe1018c3b8,7fa848a10f80d1a14ccc5e6b20833299edb7d7e5,59628900d08f10a64ebf7858378fedd7fbeff34eb69b1cafc3cc5e6d8c3d3726
CAL-FEUP/LICENSE,ASCII text,1068,rw,2019-04-03T16:53:56,2019-03-31T16:13:52,61263b3fb1657c37e88eb9fe1018c3b8,7fa848a10f80d1a14ccc5e6b20833299edb7d7e5,59628900d08f10a64ebf7858378fedd7fbeff34eb69b1cafc3cc5e6d8c3d3726
SOPE-FEUP/.vscode/c_cpp_properties.json,ASCII text,392,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,ddfd16e44f41bba369d0582844ebd21c,81393af241ca2ef7d2b997f6601a878821a0cdc2,a5a42d7efc7d270f81c6ed8aa666b043ee60957d00b43929a55ce277a1940ad4
SOPE-FEUP/README.md,ASCII text,82,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,3724e871ec53fb7ce01a46ebf6536cd8,c31824ea8b066bcfb3f1f18e2a6fb45f945730a4,34b0b72be80f012f3542dbb0fcae5e55929dc4040a6cb587fb79f61391cfacde
Trabalhos/SOPE_Project/.vscode/c_cpp_properties.json,ASCII text,390,rw,2019-04-03T16:53:56,2019-04-03T15:02:58,3e0e0da93809e8fbd5cc3f49ba95b7a0,11e2a2441e354d8b4e8f8783a8f70cf6b7184c4c,8a081f7ad6625b8f6217a0dd54441289d4b79b1994147aea6376ec92029eb753
Trabalhos/SOPE_Project/proj/register.txt,UTF-8 Unicode text,1528,rw,2019-04-03T16:54:20,2019-04-03T16:54:20,20f81c02e39ff977b36b5de3ce4b04df,b6c294230e24f598e747916504c537bde7af40ef,110a4d4094fb449520d1c038be46e299de816d1942b52305bd1a9e9b3fc2740e
LPOO-FEUP/designpatterns/gradlew.bat,ASCII text,2260,rw,2019-04-03T16:53:56,2019-03-31T16:15:30,c7df39a6fdb0bcbfa78043a174198425,7c678f4c2b00c9504b7dfaea3752d92af2450253,0008d785920c9ff5cab17403e0270ccc7ceee8e169b6d67a82d96a5475fec5c9
LPOO-FEUP/area-calculator/gradlew,a /usr/bin/env sh script,5296,rwx,2019-04-03T16:53:56,2019-03-31T16:15:30,857faf4b42fc9e324fb40b7223f2a94a,fbb60ffd7f1e5155bb2ae43400efac6880a51265,8c4c04dd98db1f00d49456dd162418a39312c5cb13d6865d783deb483bd1ed22
SOPE-FEUP/.git/config,ASCII text,265,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,6035ee231d67d31ddfab945157d9ca0f,6440ff64d14a6795e32eae4a1e33df5a912f6cf4,d680eb8286f32eb0ed3dafced2a736bfa5e717adde46f4b15caa03dee07f776c
Trabalhos/BDAD/movies.vpp.bak_005d,SQLite 3.x database,297984,rw,2019-04-03T16:53:56,2019-03-31T16:16:27,def7abb0a500b2636844a8342fd2a95a,25728f184822fe8229028ad2b4b340d516c6b800,c770269b39a77584a0d0a265cca3abef50c6ddff011318a08358fd76ec1ff0f5
LPOO-FEUP/README.md,ASCII text,91,rw,2019-04-03T16:53:57,2019-03-31T16:15:30,97352c1130936d19082fa0eb8355de43,9ed3da959a32400e99232ef71b37cd8a67bde682,853fd524b7f9aca72c41e83f8dfdedab2057c164d56069f94a079c238ef94bac
LPOO-FEUP/refactoring/.gradle/vcs-1/gc.properties,empty,0,rw,2019-04-03T16:44:56,2019-04-01T14:17:35,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
SOPE-FEUP/.git/logs/refs/remotes/origin/master,ASCII text,596,rw,2019-04-03T16:53:57,2019-04-02T15:58:38,f035cfbe0251c1cf2b88f9c46f535a38,69a2e3b12db8d4eb2e1a312be3a1a7a7f01abcae,0b4977dc9caf33750ef5c7cc38e4ed1de43b0f47f02e811d5ab2da23002184eb
LPOO-FEUP/refactoring/.idea/vcs.xml,XML 1.0 document,183,rw,2019-04-03T16:53:56,2019-04-01T14:18:07,f990e6d29e03715a04983dd2f51d3595,3ac5b75647052907f272db01feef345c08af2ccc,269064f5ba7307dcd31a03b5c690698b3442c0f0024c1358361542f49f5509ae
SOPE-FEUP/.git/refs/heads/master,ASCII text,41,rw,2019-04-03T16:53:57,2019-04-02T21:52:57,3ea73920a22baf8d3ea0b55e38c145f1,9f7c837d8c5111277c142d69bd034b6d646f7301,a47a7f8b0846bfe0eb072b1558e49acfd5d0d01e60fd40616742812af75bd15a
LPOO-FEUP/refactoring/.gradle/4.10.3/fileChanges/last-build.bin,very short file (no magic),1,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,93b885adfe0da089cdf634904fd59f71,5ba93c9db0cff93f52b521d7420e43f6eda2784f,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
SOPE-FEUP/.git/refs/remotes/origin/master,ASCII text,41,rw,2019-04-03T16:53:57,2019-04-02T15:58:38,6968638336adf1188e3151b860654060,3507dd4c4776a6f646ba5b3061082423b14e4837,6a126f33b33588b746f8ecffafbb2649ede74aba64daa024e7007e66e4e21b4d
LPOO-FEUP/tp2/gradlew.bat,ASCII text,2260,rw,2019-04-03T16:44:49,2019-03-31T16:15:30,c7df39a6fdb0bcbfa78043a174198425,7c678f4c2b00c9504b7dfaea3752d92af2450253,0008d785920c9ff5cab17403e0270ccc7ceee8e169b6d67a82d96a5475fec5c9
LPOO-FEUP/refactoring/.gradle/4.10.3/taskHistory/taskHistory.lock,data,17,rw,2019-04-03T16:53:56,2019-04-01T15:59:28,de204a4cfe9721a3e125e8d0096a8cc5,f5d5867e12e1760c5d757e01792b83b6623912ff,1a7a170cdf33e70adc13a3d1e2777a77df098972bf5b68b541e29d260cd7b84b
LPOO-FEUP/refactoring/gradlew.bat,ASCII text,2260,rw,2019-04-03T16:53:57,2019-04-01T14:17:35,c7df39a6fdb0bcbfa78043a174198425,7c678f4c2b00c9504b7dfaea3752d92af2450253,0008d785920c9ff5cab17403e0270ccc7ceee8e169b6d67a82d96a5475fec5c9
SOPE-FEUP/.git/logs/HEAD,ASCII text,1208,rw,2019-04-03T16:53:57,2019-04-02T21:52:57,a763afdf93ea2aa177305cf6057f6853,a42252801c132e0d9549e80e875cfd61a0159c2c,76d4fe6cfa511587d313b868d45e0bd244429385ac250db60e049c6bfe05801e
LPOO-FEUP/refactoring/.gradle/4.10.3/fileContent/fileContent.lock,data,17,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,ceaadd00ca4e3595ade3040b759f2ed4,afc373c3c079ad033f9d11bd93464a42d200e65d,a84b8acf5f28dfc26f4611373688f3c06c52d253715914d89f946de237d2da2d
Trabalhos/SOPE_Project/.gitignore,ASCII text,475,rw,2019-04-03T16:53:56,2019-03-31T16:16:08,0786ad85e880f8368898fcbe4cce689f,371c4953f46908025948b4c67aa53d6ed15a89e1,c443f867e6847566dfa7e4adcb72c8057fcb6950357836ea3cc50bbdb60330d5
LPOO-FEUP/refactoring/.gradle/4.10.3/gc.properties,empty,0,rw,2019-04-03T16:44:54,2019-04-01T14:17:35,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
LPOO-FEUP/refactoring/.gradle/buildOutputCleanup/buildOutputCleanup.lock,data,17,rw,2019-04-03T16:53:56,2019-04-01T15:59:28,9d65e9ec5ad77b7d7cd3672d32129c11,0cfd526575655f89cea363092665450333da5ca5,3950f36e7be134752f4ddde2f66006afc5947baf7b12c34f95b2ba167013e3d3
LPOO-FEUP/.git/config,ASCII text,265,rw,2019-04-03T16:53:57,2019-03-31T16:15:30,c5e33e28dea4313cd3736331cdea46ed,caced3d3e63ee9031ded3fe55bd0eb6a473eebd1,3a2c9564c33d81fabf45f97b794b98e6f111cb9635b32e0a5daa2c70f14d9846
LPOO-FEUP/refactoring/.gradle/4.10.3/javaCompile/taskHistory.bin,data,19795,rw,2019-04-03T16:53:57,2019-04-01T15:59:27,1ffd4a9e90b927d253b14ba7cfd7f6a2,7f182d00fb7ba02eafdeb3808272b514de91da5c,a60a32b7d47d4f3ea4c34c1b40132076fb4044d4e8248c250d80de2ac6bbc7a1
LPOO-FEUP/refactoring/build/test-results/test/TEST-com.aor.refactoring.example4.WorkerTest.xml,XML 1.0 document,622,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,238400e1358349166c9c3e1469555cd0,c95584606c181d8f0355651985dbfda2882605a2,f841e68b341f12c3c8825267d0f27c75d6dff88bccf5eb939880718d0da8b9c0
SOPE-FEUP/.vscode/ipch/f84947e8a755eb57/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,8966f9f48809865b3037e364bcce7dfb,3117e745fbac685589a9e25e1bf6ccf4e76351f2,4e9310be5bc55d7f6f4784c6d5e11e4878de97ee845891cedc87a92cdad774be
SOPE-FEUP/.git/logs/refs/heads/master,ASCII text,1208,rw,2019-04-03T16:53:57,2019-04-02T21:52:57,a763afdf93ea2aa177305cf6057f6853,a42252801c132e0d9549e80e875cfd61a0159c2c,76d4fe6cfa511587d313b868d45e0bd244429385ac250db60e049c6bfe05801e
CGRA-FEUP/README.md,ASCII text,85,rw,2019-04-03T16:53:56,2019-03-31T16:14:36,b80e810f07f188d9f676239b45857aff,2881b463cb770a3fe795ea866fe6462739dae8f3,ffa24daa073e2422fb91aabb78e022c52ef3f2d08906fb208263091cab23af8c
SOPE-FEUP/.vscode/ipch/d412b19ba1ac05cd/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-04-02T15:21:41,fd195b6981ff3c54053a3ec1ee060e51,cfe28a00196be4b4577a795bccc33206ce61f702,18f5ed9db5c5cd0fcdd56c27e1c546f873631841f3b8f12daaa2a2110d4d1c49
CAL-FEUP/.gitignore,ASCII text,338,rw,2019-04-03T16:53:56,2019-03-31T16:13:51,45af242bf37542a7cae71285f759068c,c2fdbfff3e39be73739ff768cefa794c215e7ebb,e18365889fdbdf59ab6b2f4e2666a5a60df4c5c8f8d45200e3774438e0c56e14
SOPE-FEUP/.vscode/ipch/a30e06b3fb0fb9d/mmap_address.bin,BS image,8,rw,2019-04-03T16:53:56,2019-04-02T14:29:48,0dc85b6f1ecca5df5bebc94264579752,7ad4ee08d73e5dab5f93498b1255ec24fb49ca4d,48444027d543fdae7841b97a7469642aeaeda39433c631f5efa788d889ac35e4
LPOO-FEUP/refactoring/build/test-results/test/binary/results.bin,data,202,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,1bfdc26ae7a1aa6b174d254dfd06a558,924b48028a6048d4555c1a54f1fb3ee25605c2fa,aba2a5371faeb22fa0b83171870c1cd119de5c11e5789713deb3f6844c2a7524
SOPE-FEUP/.vscode/ipch/f23440367572e2c0/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,73bd270f94fdcbe5baeaf5035cf26e4d,e254bd690b7c4beec754ba1b158c78b677510ec3,34dcbf6b8b4a844261c83e74c626bbae055ac3aaf3a3e2026f2bf14f60082935
SOPE-FEUP/.vscode/ipch/26af221e7d15af20/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,8f8a0bf1506c044ab0f25baa46ab87e4,64bbdffaf8e04552e3f583c01e95607ab01b2a7c,89d33c6b0cf2ed997b42c4bbfc37c9373e2d18921484f91b5bd10c0c12f67bd4
CGRA-FEUP/Exercises_TP/tp2/54.png,PNG image data,23694,rw,2019-04-03T16:53:56,2019-03-31T16:14:36,a4d8facae0cc67c48de53caf150f6e0c,7b289c2d0047f4b189d20e040f6cae0ea28f069c,595c0e527e35991488f680bf6b2c50df2fa4466d745fbe0ebe54334aac475cbe
SOPE-FEUP/Exercises/worksheet_3/p6/p6.c,C source,1052,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,aec1db45d56e2f73550de7181e90826d,830c446719121fa8d8e1a69000ea6201cc97b1c9,f6fde8bdf62d25adfbef32f9be0715cc494e776be9c68f2b1c6eacf2d52c773f
SOPE-FEUP/Exercises/worksheet_3/p12/p12.c,C source,974,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,5e2ef8942563e74a4ec96e537004e3f0,5f67576ae9c4295cdf661410469a61e08df4d0d6,f475a2ee92e5f469ce7c39a647ede2a350fbe8da729091326e81c201a794cb63
SOPE-FEUP/Exercises/worksheet_3/p8/p8,ELF 64-bit LSB shared object,8512,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,2358afc4e832de9461a62de056861b7b,d1755d37f8b0d242eb1a68277db1378d4237f222,35910ecaf622130da5213aa2a6bfd7631a992103b717da43fa92b07ab9716393
SOPE-FEUP/.git/index,Git index,25475,rw,2019-04-03T16:53:56,2019-04-02T21:52:57,77b1d0d857f652e9c447ed3e13a3f71c,e8808c4b26082b7bf12e80bf96d52470f0715c65,1d84cd89fd8f2c374726b734ad89b98c1d9dfb44f2516c565c6a710ed4a5ecc5
SOPE-FEUP/Exercises/worksheet_3/p10/p10,ELF 64-bit LSB shared object,8600,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,ec9023d061c11f362a0c9bdb185c0577,c24f7830bc9397ff6c551e25202ed07ab2450520,a3bf1bbb4d8de8f9e5cc2ec45dc12cc1bf37abc074f7dc75efa03444664b8874
CGRA-FEUP/.git/config,ASCII text,265,rw,2019-04-03T16:53:57,2019-03-31T16:14:36,aee26ee32b67551b26ea6a83f5f629c7,b7265ccc425306d55c92a6c45dc799d88af7ccc6,f1063678aa8e16b242a36a5242b5496ae27228396dcce343177a7fa8c6ef06df
CGRA-FEUP/.git/logs/HEAD,ASCII text,1346,rw,2019-04-03T16:53:57,2019-04-03T13:30:27,95fc958cf6d27582824b0e4d65f240a8,115cc6306b56e9de0be4202faa73cd8c05c6af7f,1b8bf5be6acbca832c58cbd4ce860e5667392fa11d045e259b72a4c3d037f0ea
SOPE-FEUP/Exercises/worksheet_3/p3/p3,ELF 64-bit LSB shared object,8528,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,843f51bd43899f465e7db02b90a63bfb,9beed9487aede20e71420fb827f3dc66f66a3d36,4ad3d10fb0116496235efb94f2a9828a91f130cdce0487d994c0114b62d36300
LPOO-FEUP/.git/logs/HEAD,ASCII text,563,rw,2019-04-03T16:53:57,2019-04-01T16:58:38,d1837f4678d57bb05529195f52207c53,a83030ff8df4386f0509eb64f4faeb416bee0e7d,3e817b9a6e8f3db77ff3eeaa71f71af75b50cd98788665079cd25258fc0156eb
CGRA-FEUP/Project/projA/index.html,HTML document,375,rw,2019-04-03T16:53:56,2019-03-31T16:14:36,49c2b0687f78ddd9319b60a330df7eae,1828af10fc609280351e82d28fae9862541637c1,4fe0b84e9808707b02ecbd91f339cbc2fba9d14e0ebe7097127227cf1ec21118
CGRA-FEUP/Exercises_TP/tp4/index.html,HTML document,375,rw,2019-04-03T16:53:57,2019-03-31T16:14:36,49c2b0687f78ddd9319b60a330df7eae,1828af10fc609280351e82d28fae9862541637c1,4fe0b84e9808707b02ecbd91f339cbc2fba9d14e0ebe7097127227cf1ec21118
SOPE-FEUP/Exercises/worksheet_3/p4/p4,ELF 64-bit LSB shared object,8472,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,f4390723711af3124a7bffbf400664fb,416d5591e4443f6a13c397522a94b78da2799246,51007f89f65546f2caad1bacce0c3972189151ce1e2cafd1b0bd73c62c7b8a14
CGRA-FEUP/Exercises_TP/lib/CGF.js,HTML document,120604,rw,2019-04-03T16:53:57,2019-03-31T16:14:36,972e5226fd3a3312169e1ffbbd8139ff,eefa7bbd6c5e8c4000df690ffdacf6c90afbd67b,7bd97d8892f8346c171f0679b4915f5372947de8b3968d116259fc93444c0a47
Trabalhos/SOPE_Project/.vscode/ipch/3bf250f282bae7e1/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-04-03T15:43:59,7e3886761de5f6c1c331a01f97b58cdf,c98958e5cf30c1164d15450965e3818b2b0e6042,b43d76112f6a173dc19637fe48459d985ed0581d5b11801af797cb637176ce67
SOPE-FEUP/Exercises/worksheet_3/p5/p5,ELF 64-bit LSB shared object,8472,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,637fce2c4f8aed6922ab3658fc75575b,c61aab96276531f8099c25168f2774d50406d62c,4af10de9febddbdb9fa9a05874f1b415424351c1862561aa5ef46893aa7f607a
SOPE-FEUP/Exercises/worksheet_5/p4/p4,ELF 64-bit LSB shared object,8520,rwx,2019-04-03T16:53:57,2019-04-02T15:56:03,28937f0fa19b961d7601f855a799eca9,b820a65ccfced54988c6df204e68c652de85b703,865e05dc0095c51d7f9998ff52634b4e7306a9cbf128fde763644e6c16b4168d
SOPE-FEUP/.vscode/settings.json,ASCII text,112,rw,2019-04-03T16:53:56,2019-03-31T16:15:09,55b658ffe2e009fe9f59d81a635b92da,568dc99c47d5f428acdbf518becc0a8dd3be175d,f1b5aee9c5929b5e50b8a35e712c315676a676a8ed8dfea7ce610d4f6d84cbe2
SOPE-FEUP/Exercises/worksheet_5/p6/p06_reader.c,C source,608,rw,2019-04-03T16:53:57,2019-04-02T14:44:06,07d63a20c39a955b34604a248bcd5e6b,a4451f583a9468191f1aa8715d53fc961068df67,dee593a8531235f103ca753eb462ec667332510282dfb77fbc92ff53883cbb36
SOPE-FEUP/Exercises/worksheet_2/p4/p4bR,ELF 64-bit LSB shared object,8592,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,0ee61dbb09c7f80b67bbadc5321ed8ef,c8096bef066a2106a4fbdabf278c4717d22a148c,7bad08af5c567c2e2da62c29707034e68ee2ab8152700691412119ae7f09ba95
Trabalhos/SOPE_Project/.vscode/ipch/58dc38419702ba64/mmap_address.bin,data,8,rw,2019-04-03T16:53:56,2019-04-03T15:44:05,abe9ad71b655957f953d40fb8cb11eab,76918df6b1ce46ae062dcfde331c9f4ee54148bb,feb9ab18d4d00adc39bb5dfdace85bd1931e8a9c82f545d4232623724a789748
LPOO-FEUP/refactoring/build/reports/tests/test/index.html,HTML document,2404,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,4b3b144f7c0719830d26fd348ee7a004,68ccdbb296f64e1610a06b491e4deb2ff231807f,96a249a21c6d0f7d06036b15949acc30ca1181029cc2047ac0cfd94ce904e69c
LPOO-FEUP/refactoring/.gradle/4.10.3/taskHistory/taskHistory.bin,data,178795,rw,2019-04-03T16:53:57,2019-04-01T15:59:28,ccc262fc5d3d29fb8d0270f71c065db6,99302ee7df9f0590c486e13b4df5d8f191f0f763,ed326d444ee10306f8368f54bf94d5c70c9310e9b6a138cd2e856e29f5591ede
CGRA-FEUP/Exercises_TP/tp1/index.html,HTML document,375,rw,2019-04-03T16:53:56,2019-03-31T16:14:36,49c2b0687f78ddd9319b60a330df7eae,1828af10fc609280351e82d28fae9862541637c1,4fe0b84e9808707b02ecbd91f339cbc2fba9d14e0ebe7097127227cf1ec21118
CGRA-FEUP/Exercises_TP/tp3/MyUnitCube.js,ASCII text,2251,rw,2019-04-03T16:53:57,2019-03-31T16:14:36,c06a60ca8cab224ec150dbe278590d17,098492e20dd3c302b4b320613da8f21ba169aba1,ba220a2192bcec1957be45e22ebf19d9575a747fa7282c4f09934da63a3b921c
SOPE-FEUP/Exercises/worksheet_3/p7/p7,ELF 64-bit LSB shared object,8432,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,f2c83cd225fa49d8812ef7cab46ea057,4fca7a25d55c05d71847dba4bdcd50ed8300784d,8656898ca04a974ba9e995880d2a770c0a966dcf3c884e976e903230797bd707
LPOO-FEUP/designpatterns/build.gradle,ASCII text,298,rw,2019-04-03T16:53:57,2019-03-31T16:15:30,93f1f84cd7f0450ae389e171fd6c5604,a465da645f2199f524dc2fc0e4d1ae377413c734,d0f6fae62100e1b5d491c658029c5f6111ee2cf407f5b6ba29a522e69584ae7e
SOPE-FEUP/.git/logs/refs/remotes/origin/HEAD,ASCII text,197,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,5b4e870dc5428b6ef7992b94e109d46f,450f67242ebceb8557928a68f80584e4b4775c43,2860fbdc341e9a88cb4843d3241c37e142937d68b3565dbb19d199e37e73454b
CGRA-FEUP/Project/lib/CGF.js,HTML document,120604,rw,2019-04-03T16:53:57,2019-03-31T16:14:36,972e5226fd3a3312169e1ffbbd8139ff,eefa7bbd6c5e8c4000df690ffdacf6c90afbd67b,7bd97d8892f8346c171f0679b4915f5372947de8b3968d116259fc93444c0a47
LPOO-FEUP/.git/refs/remotes/origin/master,ASCII text,41,rw,2019-04-03T16:53:58,2019-04-01T16:58:45,f4fc90db5a9ea422ff721f152cf68512,abf0d476f65a699c39e1a9d4c02e5c37f36e7457,3d53c4fc9e2ae9dec5b2ca7c95ca9c085fc98a012347931d627da25ec6aade75
SOPE-FEUP/Exercises/worksheet_3/p9/p9,ELF 64-bit LSB shared object,8512,rwx,2019-04-03T16:53:57,2019-03-31T16:15:09,4b98ea4a2d09578dc7b74ab421f91089,758f862040e42529bf6ccd135a08c5ec3262eb5a,2a57eb7882be8cc1f3933137add3cbf4d6f8c9606ad9f34329a5d63c4f8de00d
SOPE-FEUP/Exercises/worksheet_3/p1/p1.c,C source,474,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,54aea65637a48a6299332dd0a8820405,a4c0237b30a6fd92b223f5ba3fe79b75ede05a61,e79aa10d1e2c17927f6cea16209d7c8f2581a508ef3119fd060e7f7c8b44aa32
SOPE-FEUP/Exercises/worksheet_2/p1-2/p1.c,C source,1008,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,8311b85399b3c4d9bf1b57a8b1b89f5c,f7c98edcdb7e146ff399d3904664fd5e7edcbb4c,39117a97c40f1f8d1aa8b1ba82c27d2cb59c34a0fa0aa786d0038465d0dffd53
LPOO-FEUP/numbers/gradlew.bat,ASCII text,2260,rw,2019-04-03T16:53:57,2019-03-31T16:15:30,c7df39a6fdb0bcbfa78043a174198425,7c678f4c2b00c9504b7dfaea3752d92af2450253,0008d785920c9ff5cab17403e0270ccc7ceee8e169b6d67a82d96a5475fec5c9
SOPE-FEUP/Exercises/worksheet_5/p5/p5,ELF 64-bit LSB shared object,12960,rwx,2019-04-03T16:53:57,2019-04-02T21:58:24,0c95e87b176189b36bb9e20a15ab9d26,70f77ead5dc4a8fa7bafa9376b733f4ebbde4c48,cb64608a8c4940088049e5f8ea25a875ead8a032e37dbdb5e3dbd24d71179fa2
SOPE-FEUP/Exercises/worksheet_3/p2/p2.c,C source,636,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,cbf4786323c9e5525ccc9874fc602125,db4d26f4f3e8e5e38370bb4c3dd2c340d3b1bf31,29fc6b51f63fbf036d5d0e14f58762904ccb154018271da2d7bb64a2d0510ec3
LPOO-FEUP/.git/logs/refs/remotes/origin/master,ASCII text,298,rw,2019-04-03T16:53:57,2019-04-01T16:58:45,7faa8751661545954ef1da8dc05755a5,c0bd4860de17f9c0a250e4220a39efcfb6d3fc3c,e5263331a87428cbf898ee4043224f717f34ef21163efca28d71eb0cbd29b1c4
SOPE-FEUP/Exercises/worksheet_4/p2/p2.c,C source,1103,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,97db92b0e8f7937bf33a5dbcd77a9b60,a1c3c9d38426fd93038942f5927ae9225037174b,256f50cc42a94714babaea6942e4719dca13fd9a478b98b28600ee378df65b3b
SOPE-FEUP/Exercises/worksheet_2/p5/p5a.c,C source,402,rw,2019-04-03T16:53:57,2019-03-31T16:15:09,024508988ee0b195e60dd22a663fa014,7798b2bb3105ce414a477a0a5e906000804d575c,b2e2a3ade05143e358f08d49f545bef3e6e4791aaf8c9f6608005ccfbe466a09
LPOO-FEUP/refactoring/build/classes/java/test/com/aor/refactoring/example2/ShapeTest.class,compiled Java class data,2319,rw,2019-04-03T16:53:57,2019-04-01T15:59:27,2681b803d412209a5e47799db6a257e4,ad21ec331da4ffdb0cb1ff656d8a4f12cc50fa84,f90fddd49a4acabf4c409cdae687be7bbfb5b90004bfe09995bd9e88c3eff943
LPOO-FEUP/refactoring/.idea/gradle.xml,XML 1.0 document,613,rw,2019-04-03T16:53:57,2019-04-01T14:18:07,5d5b09833a40a8e137a03bcd5f954d9c,48d8e1d96aadbff0fb2817b20f549aec53099f99,3c39dc3709b9db036c2f47b365597dd3aeba9d3d2e3845b6b5dd23bf7f151b32
